10000000000.0 1.04715897491 2.09442217338 2.59792965061
1000000000.0 1.04716488641 2.09441802498 1.76685291004
100000000.0 1.04713783679 2.09443700702 1.74267488671
10000000.0 1.04644619315 2.09492233705 2.79244509873
1000000.0 1.04539714098 2.09565835183 -2.37503874928
100000.0 1.05259371246 2.09060657641 0.809904197544
10000.0 1.07184499553 2.07706318834 -0.240094795409
1000.0 0.964360291333 2.1520624338 3.04974090387
100.0 0.756302610835 2.29103447176 -2.77698647346
10.0 0.273750237075 2.54055017172 -0.306736022686
